시설물명,위도,경도,카테고리
도로적색표면_성남-01-019_194,37.392941,127.099752,도로적색표면
도로적색표면_성남-01-019_195,37.392735,127.098648,도로적색표면
도로적색표면_성남-01-019_196,37.393724,127.099756,도로적색표면
도로적색표면_성남-01-019_197,37.393472,127.099507,도로적색표면
도로적색표면_성남-01-020_198,37.386344,127.111681,도로적색표면
도로적색표면_성남-01-020_199,37.387856,127.110607,도로적색표면
도로적색표면_성남-01-020_200,37.388005,127.111184,도로적색표면
도로적색표면_성남-01-020_201,37.388045,127.111647,도로적색표면
도로적색표면_성남-01-020_202,37.387617,127.111355,도로적색표면
도로적색표면_성남-01-020_203,37.387223,127.111352,도로적색표면
도로적색표면_성남-01-020_204,37.386831,127.111357,도로적색표면
도로적색표면_성남-01-021_205,37.390771,127.116731,도로적색표면
도로적색표면_성남-01-021_206,37.390249,127.116902,도로적색표면
도로적색표면_성남-01-021_207,37.388771,127.116352,도로적색표면
도로적색표면_성남-01-021_208,37.388129,127.115406,도로적색표면
도로적색표면_성남-01-021_209,37.388498,127.115835,도로적색표면
도로적색표면_성남-01-021_210,37.389304,127.116545,도로적색표면
도로적색표면_성남-01-021_211,37.387838,127.113249,도로적색표면
도로적색표면_성남-01-022_212,37.461698,127.170648,도로적색표면
도로적색표면_성남-01-022_213,37.461474,127.170936,도로적색표면
도로적색표면_성남-01-022_214,37.460756,127.170652,도로적색표면
도로적색표면_성남-01-022_215,37.460277,127.170074,도로적색표면
도로적색표면_성남-01-022_216,37.460255,127.169984,도로적색표면
도로적색표면_성남-01-022_217,37.459946,127.169623,도로적색표면
도로적색표면_성남-01-022_218,37.460586,127.169136,도로적색표면
도로적색표면_성남-01-022_219,37.460036,127.168388,도로적색표면
도로적색표면_성남-01-022_220,37.460749,127.169092,도로적색표면
도로적색표면_성남-01-022_221,37.461131,127.169862,도로적색표면
도로적색표면_성남-01-023_222,37.436457,127.141798,도로적색표면
도로적색표면_성남-01-023_223,37.436881,127.142274,도로적색표면
도로적색표면_성남-01-023_224,37.436604,127.143612,도로적색표면
도로적색표면_성남-01-023_225,37.436418,127.143002,도로적색표면
도로적색표면_성남-01-023_226,37.436322,127.142281,도로적색표면
도로적색표면_성남-01-023_227,37.435695,127.142811,도로적색표면
도로적색표면_성남-01-023_228,37.435442,127.143481,도로적색표면
도로적색표면_성남-01-023_229,37.435038,127.141719,도로적색표면
도로적색표면_성남-01-023_230,37.435724,127.141128,도로적색표면
도로적색표면_성남-01-024_231,37.441371,127.161721,도로적색표면
도로적색표면_성남-01-024_232,37.441175,127.161188,도로적색표면
도로적색표면_성남-01-024_233,37.441939,127.162263,도로적색표면
도로적색표면_성남-01-024_234,37.442348,127.161651,도로적색표면
도로적색표면_성남-01-024_235,37.442086,127.160951,도로적색표면
도로적색표면_성남-01-024_236,37.441777,127.161098,도로적색표면
도로적색표면_성남-01-024_237,37.442541,127.160685,도로적색표면
도로적색표면_성남-01-024_238,37.442401,127.159711,도로적색표면
도로적색표면_성남-01-024_239,37.440596,127.159842,도로적색표면
도로적색표면_성남-01-024_240,37.441562,127.159928,도로적색표면
도로적색표면_성남-01-024_241,37.442319,127.159457,도로적색표면
도로적색표면_성남-01-025_242,37.436434,127.155152,도로적색표면
도로적색표면_성남-01-025_243,37.437319,127.156945,도로적색표면
도로적색표면_성남-01-025_244,37.437344,127.155321,도로적색표면
도로적색표면_성남-01-025_245,37.437357,127.154111,도로적색표면
도로적색표면_성남-01-026_246,37.439016,127.164619,도로적색표면
도로적색표면_성남-01-026_247,37.438501,127.163076,도로적색표면
도로적색표면_성남-01-027_248,37.431326,127.151082,도로적색표면
도로적색표면_성남-01-027_249,37.432893,127.150456,도로적색표면
도로적색표면_성남-01-027_250,37.430806,127.151412,도로적색표면
도로적색표면_성남-01-027_251,37.430783,127.151813,도로적색표면
도로적색표면_성남-01-027_252,37.430985,127.152141,도로적색표면
도로적색표면_성남-01-027_253,37.430552,127.152307,도로적색표면
도로적색표면_성남-01-027_254,37.430971,127.152548,도로적색표면
도로적색표면_성남-01-027_255,37.430499,127.151521,도로적색표면
도로적색표면_성남-01-028_256,37.436767,127.146986,도로적색표면
도로적색표면_성남-01-028_257,37.436751,127.147011,도로적색표면
도로적색표면_성남-01-028_258,37.436922,127.147376,도로적색표면
도로적색표면_성남-01-028_259,37.437189,127.147958,도로적색표면
도로적색표면_성남-01-028_260,37.437164,127.147975,도로적색표면
도로적색표면_성남-01-028_261,37.437488,127.148688,도로적색표면
도로적색표면_성남-01-028_262,37.437445,127.148716,도로적색표면
도로적색표면_성남-01-028_263,37.437084,127.148947,도로적색표면
도로적색표면_성남-01-028_264,37.436841,127.149085,도로적색표면
도로적색표면_성남-01-028_265,37.436854,127.149131,도로적색표면
도로적색표면_성남-01-028_266,37.436043,127.149657,도로적색표면
도로적색표면_성남-01-028_267,37.436049,127.149708,도로적색표면
도로적색표면_성남-01-028_268,37.436297,127.149499,도로적색표면
도로적색표면_성남-01-028_269,37.436532,127.149302,도로적색표면
도로적색표면_성남-01-028_270,37.436545,127.149341,도로적색표면
도로적색표면_성남-01-028_271,37.437269,127.148798,도로적색표면
도로적색표면_성남-01-028_272,37.437281,127.148843,도로적색표면
도로적색표면_성남-01-028_273,37.437611,127.148979,도로적색표면
도로적색표면_성남-01-028_274,37.437629,127.148968,도로적색표면
도로적색표면_성남-01-028_275,37.437647,127.149507,도로적색표면
도로적색표면_성남-01-028_276,37.437678,127.149491,도로적색표면
도로적색표면_성남-01-028_277,37.438085,127.150517,도로적색표면
도로적색표면_성남-01-028_278,37.438058,127.150562,도로적색표면
도로적색표면_성남-01-028_279,37.438571,127.151258,도로적색표면
도로적색표면_성남-01-028_280,37.439075,127.151027,도로적색표면
도로적색표면_성남-01-028_281,37.439666,127.150339,도로적색표면
도로적색표면_성남-01-028_282,37.439689,127.150452,도로적색표면
도로적색표면_성남-01-028_283,37.440108,127.150058,도로적색표면
도로적색표면_성남-01-028_284,37.441623,127.152609,도로적색표면
도로적색표면_성남-01-028_285,37.440561,127.150029,도로적색표면
도로적색표면_성남-01-028_286,37.439667,127.147998,도로적색표면
도로적색표면_성남-01-028_287,37.439326,127.147211,도로적색표면
도로적색표면_성남-01-028_288,37.439584,127.148025,도로적색표면
도로적색표면_성남-01-028_289,37.439256,127.147282,도로적색표면
도로적색표면_성남-01-028_290,37.437711,127.145881,도로적색표면
도로적색표면_성남-01-028_291,37.436828,127.146495,도로적색표면
도로적색표면_성남-01-028_292,37.436772,127.146415,도로적색표면
도로적색표면_성남-01-028_293,37.437642,127.145815,도로적색표면
도로적색표면_성남-01-028_294,37.439061,127.146869,도로적색표면
도로적색표면_성남-01-029_295,37.452042,127.149758,도로적색표면
도로적색표면_성남-01-029_296,37.452073,127.150117,도로적색표면
도로적색표면_성남-01-029_297,37.452456,127.150409,도로적색표면
도로적색표면_성남-01-029_298,37.452071,127.150182,도로적색표면
도로적색표면_성남-01-029_299,37.452442,127.150471,도로적색표면
도로적색표면_성남-01-029_300,37.452352,127.150931,도로적색표면
도로적색표면_성남-01-029_301,37.452043,127.151391,도로적색표면
도로적색표면_성남-01-029_302,37.451168,127.151734,도로적색표면
도로적색표면_성남-01-029_303,37.450944,127.151126,도로적색표면
도로적색표면_성남-01-029_304,37.451632,127.150319,도로적색표면
도로적색표면_성남-01-030_305,37.439857,127.132222,도로적색표면
도로적색표면_성남-01-030_306,37.439553,127.132368,도로적색표면
도로적색표면_성남-01-030_307,37.438207,127.133121,도로적색표면
도로적색표면_성남-01-030_308,37.437272,127.133559,도로적색표면
도로적색표면_성남-01-030_309,37.436064,127.134122,도로적색표면
도로적색표면_성남-01-030_310,37.436743,127.131095,도로적색표면
도로적색표면_성남-01-030_311,37.436784,127.132682,도로적색표면
도로적색표면_성남-01-031_312,37.444214,127.135245,도로적색표면
도로적색표면_성남-01-031_313,37.443901,127.133575,도로적색표면
도로적색표면_성남-01-031_314,37.443836,127.133385,도로적색표면
도로적색표면_성남-01-031_315,37.443661,127.132758,도로적색표면
도로적색표면_성남-01-031_316,37.444881,127.131983,도로적색표면
도로적색표면_성남-01-031_317,37.444514,127.135001,도로적색표면
도로적색표면_성남-01-031_318,37.445445,127.131822,도로적색표면
도로적색표면_성남-01-031_319,37.445479,127.131948,도로적색표면
도로적색표면_성남-01-031_320,37.445533,127.132141,도로적색표면
도로적색표면_성남-01-031_321,37.445947,127.133556,도로적색표면
도로적색표면_성남-01-031_322,37.445827,127.132465,도로적색표면
도로적색표면_성남-01-032_323,37.445145,127.148348,도로적색표면
도로적색표면_성남-01-032_324,37.445464,127.148911,도로적색표면
도로적색표면_성남-01-032_325,37.445527,127.148855,도로적색표면
도로적색표면_성남-01-032_326,37.447092,127.149302,도로적색표면
도로적색표면_성남-01-032_327,37.446484,127.149341,도로적색표면
도로적색표면_성남-01-032_328,37.446495,127.149453,도로적색표면
도로적색표면_성남-01-032_329,37.445788,127.149237,도로적색표면
도로적색표면_성남-01-032_330,37.445826,127.149158,도로적색표면
도로적색표면_성남-01-032_331,37.445517,127.151344,도로적색표면
도로적색표면_성남-01-032_332,37.445074,127.150914,도로적색표면
도로적색표면_성남-01-032_333,37.444959,127.150724,도로적색표면
도로적색표면_성남-01-032_334,37.444748,127.150534,도로적색표면
도로적색표면_성남-01-032_335,37.445311,127.147261,도로적색표면
도로적색표면_성남-01-033_336,37.448017,127.128394,도로적색표면
도로적색표면_성남-01-033_337,37.448953,127.131509,도로적색표면
도로적색표면_성남-01-033_338,37.447924,127.127419,도로적색표면
도로적색표면_성남-01-033_339,37.447733,127.128709,도로적색표면
도로적색표면_성남-01-033_340,37.448034,127.127546,도로적색표면
도로적색표면_성남-01-034_341,37.449442,127.143456,도로적색표면
도로적색표면_성남-01-034_342,37.449181,127.142942,도로적색표면
도로적색표면_성남-01-035_343,37.452301,127.158972,도로적색표면
도로적색표면_성남-01-035_344,37.452274,127.158969,도로적색표면
도로적색표면_성남-01-035_345,37.452998,127.158344,도로적색표면
도로적색표면_성남-01-035_346,37.453295,127.158468,도로적색표면
도로적색표면_성남-01-035_347,37.452627,127.157792,도로적색표면
도로적색표면_성남-01-035_348,37.452724,127.157408,도로적색표면
도로적색표면_성남-01-035_349,37.452839,127.157007,도로적색표면
도로적색표면_성남-01-035_350,37.452984,127.156547,도로적색표면
도로적색표면_성남-01-035_351,37.453318,127.156324,도로적색표면
도로적색표면_성남-01-035_352,37.453273,127.156296,도로적색표면
도로적색표면_성남-01-035_353,37.453981,127.155526,도로적색표면
