시설물명,위도,경도,카테고리
보호구역표지판_성남-01-020_263,37.386388,127.111016,보호구역표지판
보호구역표지판_성남-01-020_264,37.387851,127.110995,보호구역표지판
보호구역표지판_성남-01-020_265,37.387816,127.108767,보호구역표지판
보호구역표지판_성남-01-020_266,37.388094,127.112336,보호구역표지판
보호구역표지판_성남-01-020_267,37.388571,127.112675,보호구역표지판
보호구역표지판_성남-01-020_268,37.386309,127.113085,보호구역표지판
보호구역표지판_성남-01-020_269,37.387755,127.113181,보호구역표지판
보호구역표지판_성남-01-020_270,37.385961,127.112736,보호구역표지판
보호구역표지판_성남-01-020_271,37.388081,127.111834,보호구역표지판
보호구역표지판_성남-01-021_272,37.391261,127.116678,보호구역표지판
보호구역표지판_성남-01-021_273,37.388131,127.115621,보호구역표지판
보호구역표지판_성남-01-021_274,37.387857,127.114635,보호구역표지판
보호구역표지판_성남-01-021_275,37.389292,127.116489,보호구역표지판
보호구역표지판_성남-01-021_276,37.389826,127.116656,보호구역표지판
보호구역표지판_성남-01-021_277,37.387841,127.113367,보호구역표지판
보호구역표지판_성남-01-021_278,37.387791,127.114496,보호구역표지판
보호구역표지판_성남-01-022_279,37.461749,127.170654,보호구역표지판
보호구역표지판_성남-01-022_280,37.461644,127.170609,보호구역표지판
보호구역표지판_성남-01-022_281,37.461619,127.170674,보호구역표지판
보호구역표지판_성남-01-022_282,37.461611,127.170682,보호구역표지판
보호구역표지판_성남-01-022_283,37.461317,127.171068,보호구역표지판
보호구역표지판_성남-01-022_284,37.461461,127.171476,보호구역표지판
보호구역표지판_성남-01-022_285,37.461711,127.171799,보호구역표지판
보호구역표지판_성남-01-022_286,37.461732,127.171714,보호구역표지판
보호구역표지판_성남-01-022_287,37.461171,127.171151,보호구역표지판
보호구역표지판_성남-01-022_288,37.460677,127.170496,보호구역표지판
보호구역표지판_성남-01-022_289,37.460668,127.170488,보호구역표지판
보호구역표지판_성남-01-022_290,37.460301,127.170151,보호구역표지판
보호구역표지판_성남-01-022_291,37.460302,127.170024,보호구역표지판
보호구역표지판_성남-01-022_292,37.460304,127.170007,보호구역표지판
보호구역표지판_성남-01-022_293,37.460122,127.169718,보호구역표지판
보호구역표지판_성남-01-022_294,37.460111,127.169718,보호구역표지판
보호구역표지판_성남-01-022_295,37.459671,127.169223,보호구역표지판
보호구역표지판_성남-01-022_296,37.459677,127.169211,보호구역표지판
보호구역표지판_성남-01-022_297,37.460651,127.169293,보호구역표지판
보호구역표지판_성남-01-022_298,37.460515,127.169081,보호구역표지판
보호구역표지판_성남-01-022_299,37.460048,127.168451,보호구역표지판
보호구역표지판_성남-01-022_300,37.461632,127.170583,보호구역표지판
보호구역표지판_성남-01-023_301,37.435451,127.140041,보호구역표지판
보호구역표지판_성남-01-023_302,37.435971,127.141001,보호구역표지판
보호구역표지판_성남-01-023_303,37.436593,127.142117,보호구역표지판
보호구역표지판_성남-01-023_304,37.435835,127.142751,보호구역표지판
보호구역표지판_성남-01-023_305,37.435924,127.142689,보호구역표지판
보호구역표지판_성남-01-023_306,37.435426,127.143564,보호구역표지판
보호구역표지판_성남-01-023_307,37.436371,127.143048,보호구역표지판
보호구역표지판_성남-01-023_308,37.437191,127.142768,보호구역표지판
보호구역표지판_성남-01-023_309,37.436551,127.143411,보호구역표지판
보호구역표지판_성남-01-023_310,37.436602,127.143499,보호구역표지판
보호구역표지판_성남-01-023_311,37.437141,127.143111,보호구역표지판
보호구역표지판_성남-01-023_312,37.437638,127.143577,보호구역표지판
보호구역표지판_성남-01-024_313,37.441287,127.161381,보호구역표지판
보호구역표지판_성남-01-024_314,37.441298,127.161559,보호구역표지판
보호구역표지판_성남-01-024_315,37.441739,127.162181,보호구역표지판
보호구역표지판_성남-01-024_316,37.441876,127.162357,보호구역표지판
보호구역표지판_성남-01-024_317,37.442135,127.162199,보호구역표지판
보호구역표지판_성남-01-024_318,37.442736,127.160613,보호구역표지판
보호구역표지판_성남-01-024_319,37.442736,127.160613,보호구역표지판
보호구역표지판_성남-01-024_320,37.442663,127.160505,보호구역표지판
보호구역표지판_성남-01-024_321,37.442341,127.159641,보호구역표지판
보호구역표지판_성남-01-024_322,37.441134,127.160561,보호구역표지판
보호구역표지판_성남-01-024_323,37.441812,127.159902,보호구역표지판
보호구역표지판_성남-01-024_324,37.442621,127.159079,보호구역표지판
보호구역표지판_성남-01-025_325,37.436467,127.154423,보호구역표지판
보호구역표지판_성남-01-025_326,37.436462,127.154999,보호구역표지판
보호구역표지판_성남-01-025_327,37.436423,127.157254,보호구역표지판
보호구역표지판_성남-01-025_328,37.436424,127.156508,보호구역표지판
보호구역표지판_성남-01-025_329,37.437187,127.156532,보호구역표지판
보호구역표지판_성남-01-025_330,37.437348,127.157581,보호구역표지판
보호구역표지판_성남-01-025_331,37.437377,127.155756,보호구역표지판
보호구역표지판_성남-01-025_332,37.437323,127.154145,보호구역표지판
보호구역표지판_성남-01-026_333,37.438759,127.164951,보호구역표지판
보호구역표지판_성남-01-026_334,37.439294,127.164175,보호구역표지판
보호구역표지판_성남-01-026_335,37.439412,127.164009,보호구역표지판
보호구역표지판_성남-01-026_336,37.438671,127.162953,보호구역표지판
보호구역표지판_성남-01-026_337,37.437901,127.163827,보호구역표지판
보호구역표지판_성남-01-027_338,37.430988,127.151158,보호구역표지판
보호구역표지판_성남-01-027_339,37.431099,127.151107,보호구역표지판
보호구역표지판_성남-01-027_340,37.431311,127.151043,보호구역표지판
보호구역표지판_성남-01-027_341,37.431852,127.150826,보호구역표지판
보호구역표지판_성남-01-027_342,37.431987,127.150781,보호구역표지판
보호구역표지판_성남-01-027_343,37.432071,127.150742,보호구역표지판
보호구역표지판_성남-01-027_344,37.432899,127.150385,보호구역표지판
보호구역표지판_성남-01-027_345,37.431225,127.151299,보호구역표지판
보호구역표지판_성남-01-027_346,37.431306,127.151277,보호구역표지판
보호구역표지판_성남-01-027_347,37.431198,127.151317,보호구역표지판
보호구역표지판_성남-01-027_348,37.430772,127.151635,보호구역표지판
보호구역표지판_성남-01-027_349,37.430863,127.152223,보호구역표지판
보호구역표지판_성남-01-027_350,37.430886,127.152132,보호구역표지판
보호구역표지판_성남-01-027_351,37.430417,127.152399,보호구역표지판
보호구역표지판_성남-01-027_352,37.431168,127.153525,보호구역표지판
보호구역표지판_성남-01-027_353,37.430772,127.151635,보호구역표지판
보호구역표지판_성남-01-027_354,37.430402,127.151572,보호구역표지판
보호구역표지판_성남-01-028_355,37.436688,127.146904,보호구역표지판
보호구역표지판_성남-01-028_356,37.436688,127.146904,보호구역표지판
보호구역표지판_성남-01-028_357,37.436798,127.147153,보호구역표지판
보호구역표지판_성남-01-028_358,37.436798,127.147153,보호구역표지판
보호구역표지판_성남-01-028_359,37.436834,127.147235,보호구역표지판
보호구역표지판_성남-01-028_360,37.436869,127.147173,보호구역표지판
보호구역표지판_성남-01-028_361,37.436976,127.147421,보호구역표지판
보호구역표지판_성남-01-028_362,37.436985,127.147451,보호구역표지판
보호구역표지판_성남-01-028_363,37.437189,127.148046,보호구역표지판
보호구역표지판_성남-01-028_364,37.437221,127.147984,보호구역표지판
보호구역표지판_성남-01-028_365,37.437416,127.148558,보호구역표지판
보호구역표지판_성남-01-028_366,37.437405,127.148531,보호구역표지판
보호구역표지판_성남-01-028_367,37.437148,127.148851,보호구역표지판
보호구역표지판_성남-01-028_368,37.437078,127.148862,보호구역표지판
보호구역표지판_성남-01-028_369,37.437012,127.149049,보호구역표지판
보호구역표지판_성남-01-028_370,37.437064,127.149021,보호구역표지판
보호구역표지판_성남-01-028_371,37.437012,127.149049,보호구역표지판
보호구역표지판_성남-01-028_372,37.437012,127.149049,보호구역표지판
보호구역표지판_성남-01-028_373,37.436762,127.149113,보호구역표지판
보호구역표지판_성남-01-028_374,37.436401,127.149369,보호구역표지판
보호구역표지판_성남-01-028_375,37.436289,127.149406,보호구역표지판
보호구역표지판_성남-01-028_376,37.436319,127.149551,보호구역표지판
보호구역표지판_성남-01-028_377,37.436083,127.149716,보호구역표지판
보호구역표지판_성남-01-028_378,37.436083,127.149716,보호구역표지판
보호구역표지판_성남-01-028_379,37.436198,127.149634,보호구역표지판
보호구역표지판_성남-01-028_380,37.436705,127.149265,보호구역표지판
보호구역표지판_성남-01-028_381,37.437461,127.148761,보호구역표지판
보호구역표지판_성남-01-028_382,37.437517,127.148773,보호구역표지판
보호구역표지판_성남-01-028_383,37.437517,127.148773,보호구역표지판
보호구역표지판_성남-01-028_384,37.437562,127.148778,보호구역표지판
보호구역표지판_성남-01-028_385,37.437558,127.148759,보호구역표지판
보호구역표지판_성남-01-028_386,37.437651,127.149086,보호구역표지판
보호구역표지판_성남-01-028_387,37.437691,127.149071,보호구역표지판
보호구역표지판_성남-01-028_388,37.437586,127.149406,보호구역표지판
보호구역표지판_성남-01-028_389,37.437586,127.149406,보호구역표지판
보호구역표지판_성남-01-028_390,37.437647,127.149361,보호구역표지판
보호구역표지판_성남-01-028_391,37.437692,127.149649,보호구역표지판
보호구역표지판_성남-01-028_392,37.437703,127.149488,보호구역표지판
보호구역표지판_성남-01-028_393,37.437731,127.149751,보호구역표지판
보호구역표지판_성남-01-028_394,37.437731,127.149751,보호구역표지판
보호구역표지판_성남-01-028_395,37.437772,127.150051,보호구역표지판
보호구역표지판_성남-01-028_396,37.437835,127.149988,보호구역표지판
보호구역표지판_성남-01-028_397,37.437835,127.149988,보호구역표지판
보호구역표지판_성남-01-028_398,37.437841,127.150045,보호구역표지판
