시설물명,위도,경도,카테고리
횡단보도_분당-61,37.401929,127.12607,횡단보도
횡단보도_분당-62,37.40104,127.125267,횡단보도
횡단보도_분당-63,37.39721,127.126493,횡단보도
횡단보도_분당-64,37.393806,127.125842,횡단보도
횡단보도_분당-65,37.393154,127.125982,횡단보도
횡단보도_분당-66,37.392346,127.124986,횡단보도
횡단보도_분당-67,37.387226,127.1205,횡단보도
횡단보도_분당-68,37.387226,127.1205,횡단보도
횡단보도_분당-69,37.391351,127.120898,횡단보도
횡단보도_분당-70,37.389535,127.123507,횡단보도
횡단보도_분당-71,37.389535,127.123507,횡단보도
횡단보도_분당-72,37.388319,127.124899,횡단보도
횡단보도_분당-73,37.388712,127.127759,횡단보도
횡단보도_분당-74,37.383911,127.131278,횡단보도
횡단보도_분당-75,37.384277,127.128695,횡단보도
횡단보도_분당-76,37.381176,127.130339,횡단보도
횡단보도_분당-77,37.377022,127.138411,횡단보도
횡단보도_분당-78,37.374669,127.141347,횡단보도
횡단보도_분당-79,37.371421,127.146686,횡단보도
횡단보도_분당-80,37.370254,127.14754,횡단보도
횡단보도_분당-81,37.369518,127.147845,횡단보도
횡단보도_분당-82,37.388776,127.11893,횡단보도
횡단보도_분당-83,37.3853,127.118804,횡단보도
횡단보도_분당-84,37.384071,127.120268,횡단보도
횡단보도_분당-85,37.383055,127.121484,횡단보도
횡단보도_분당-86,37.377316,127.133374,횡단보도
횡단보도_분당-87,37.373689,127.131262,횡단보도
횡단보도_분당-88,37.373813,127.13328,횡단보도
횡단보도_분당-89,37.369458,127.138148,횡단보도
횡단보도_분당-90,37.367474,127.140862,횡단보도
횡단보도_분당-91,37.366078,127.142124,횡단보도
횡단보도_분당-92,37.367114,127.145571,횡단보도
횡단보도_분당-93,37.368082,127.14698,횡단보도
횡단보도_분당-94,37.384986,127.115393,횡단보도
횡단보도_분당-95,37.381376,127.11655,횡단보도
횡단보도_분당-96,37.380787,127.117141,횡단보도
횡단보도_분당-97,37.373514,127.121887,횡단보도
