시설물명,위도,경도,카테고리
신호등_125010,37.472279,127.150085,신호등
신호등_125011,37.462515,127.142921,신호등
신호등_125012,37.462273,127.143368,신호등
신호등_126001,37.471898,127.135873,신호등
신호등_126002,37.469068,127.137413,신호등
신호등_126003,37.467436,127.136426,신호등
신호등_127001,37.471884,127.138212,신호등
신호등_127002,37.471809,127.141178,신호등
신호등_127003,37.471377,127.142316,신호등
신호등_127004,37.47134,127.142776,신호등
신호등_127005,37.47057,127.143574,신호등
신호등_127006,37.469682,127.147813,신호등
신호등_127007,37.470732,127.150959,신호등
신호등_127008,37.469519,127.150729,신호등
신호등_127009,37.471434,127.154722,신호등
신호등_127010,37.472438,127.153793,신호등
신호등_127011,37.472059,127.134403,신호등
신호등_128001,37.412608,127.09865,신호등
신호등_128002,37.412185,127.097618,신호등
신호등_128003,37.412252,127.095608,신호등
신호등_128004,37.411095,127.09548,신호등
신호등_129001,37.462424,127.144639,신호등
신호등_129002,37.461928,127.143696,신호등
신호등_129003,37.463903,127.140522,신호등
신호등_129004,37.465451,127.137063,신호등
신호등_129005,37.465706,127.136387,신호등
신호등_129006,37.466869,127.133319,신호등
신호등_201001,37.43174,127.179465,신호등
신호등_201002,37.432056,127.173432,신호등
신호등_201003,37.431287,127.171782,신호등
신호등_201004,37.430585,127.167182,신호등
신호등_201005,37.432874,127.167488,신호등
신호등_201006,37.43318,127.164025,신호등
신호등_201007,37.433774,127.159894,신호등
신호등_201008,37.432409,127.1572997199,신호등
신호등_201009,37.429927,127.154979,신호등
신호등_201010,37.429078,127.149759,신호등
신호등_201011,37.429687,127.149112,신호등
신호등_201012,37.429155,127.147016,신호등
신호등_201013,37.428009,127.14493,신호등
신호등_201014,37.427959,127.141697,신호등
신호등_201015,37.429254,127.140983,신호등
신호등_201016,37.429863,127.136793,신호등
신호등_201017,37.429319,127.135191,신호등
신호등_201018,37.428697,127.133194,신호등
신호등_201019,37.428528,127.132382,신호등
신호등_201020,37.447487,127.170996,신호등
신호등_201021,37.446254,127.170236,신호등
신호등_201022,37.446554,127.167657,신호등
신호등_201023,37.446271,127.164017,신호등
신호등_201024,37.44544,127.161693,신호등
신호등_201025,37.444431,127.159938,신호등
신호등_201026,37.444203,127.15801,신호등
신호등_201027,37.443135,127.155595,신호등
신호등_201028,37.441734,127.153095,신호등
신호등_201029,37.440335,127.149742,신호등
신호등_201030,37.439549,127.147585,신호등
신호등_201031,37.438554,127.145354,신호등
신호등_201032,37.436658,127.14167,신호등
신호등_201033,37.43603,127.140509,신호등
신호등_201034,37.435398,127.140122,신호등
신호등_201035,37.434763,127.138108,신호등
신호등_201036,37.434132,127.134569,신호등
신호등_202006,37.44502,127.160557,신호등
신호등_중-4,37.44052,127.149701,신호등
신호등_중-2,37.439222,127.147001,신호등
신호등_201037,37.4435996078,127.154907,신호등
신호등_201038,37.442886,127.153579,신호등
