시설물명,위도,경도,카테고리
무단횡단방지펜스_성남-01-006_114,37.337497,127.118964,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_115,37.337394,127.118957,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_116,37.337331,127.119134,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_117,37.337091,127.119125,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_118,37.336791,127.118848,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_119,37.336436,127.118589,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_120,37.336377,127.118759,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_121,37.336593,127.118915,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_122,37.336202,127.118568,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_123,37.336103,127.118113,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_124,37.336148,127.118469,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_125,37.336101,127.118392,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_126,37.335995,127.118217,무단횡단방지펜스
무단횡단방지펜스_성남-01-006_127,37.335885,127.118042,무단횡단방지펜스
무단횡단방지펜스_성남-01-007_128,37.373256,127.120979,무단횡단방지펜스
무단횡단방지펜스_성남-01-007_129,37.372161,127.122188,무단횡단방지펜스
무단횡단방지펜스_성남-01-007_130,37.373392,127.122343,무단횡단방지펜스
무단횡단방지펜스_성남-01-007_131,37.373058,127.122704,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_132,37.408543,127.129026,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_133,37.408548,127.129233,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_134,37.408856,127.129487,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_135,37.409471,127.129491,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_136,37.409748,127.129678,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_137,37.409738,127.129836,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_138,37.409977,127.130139,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_139,37.409679,127.130649,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_140,37.409668,127.130751,무단횡단방지펜스
무단횡단방지펜스_성남-01-008_141,37.409685,127.129496,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_142,37.349621,127.115907,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_143,37.349542,127.115907,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_144,37.348909,127.116078,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_145,37.348761,127.115909,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_146,37.348459,127.115909,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_147,37.348317,127.115909,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_148,37.348121,127.116078,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_149,37.348088,127.115909,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_150,37.347426,127.115909,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_151,37.346825,127.115911,무단횡단방지펜스
무단횡단방지펜스_성남-01-009_152,37.346617,127.116843,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_153,37.371172,127.111834,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_154,37.371326,127.111905,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_155,37.371474,127.111908,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_156,37.371695,127.111943,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_157,37.371781,127.112214,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_158,37.371731,127.112081,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_159,37.373841,127.112553,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_160,37.373746,127.112665,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_161,37.373638,127.112524,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_162,37.373566,127.112422,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_163,37.373499,127.112332,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_164,37.373565,127.112166,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_165,37.373225,127.111682,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_166,37.373297,127.112044,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_167,37.373223,127.111948,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_168,37.373151,127.111849,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_169,37.372921,127.111527,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_170,37.372931,127.111281,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_171,37.372806,127.111364,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_172,37.372583,127.110801,무단횡단방지펜스
무단횡단방지펜스_성남-01-010_173,37.372545,127.110998,무단횡단방지펜스
무단횡단방지펜스_성남-01-011_174,37.380066,127.128936,무단횡단방지펜스
무단횡단방지펜스_성남-01-011_175,37.379831,127.129196,무단횡단방지펜스
무단횡단방지펜스_성남-01-011_176,37.379507,127.129551,무단횡단방지펜스
무단횡단방지펜스_성남-01-011_177,37.379231,127.129968,무단횡단방지펜스
무단횡단방지펜스_성남-01-011_178,37.379207,127.130355,무단횡단방지펜스
무단횡단방지펜스_성남-01-011_179,37.378956,127.130498,무단횡단방지펜스
무단횡단방지펜스_성남-01-011_180,37.378482,127.131221,무단횡단방지펜스
무단횡단방지펜스_성남-01-011_181,37.378333,127.131399,무단횡단방지펜스
무단횡단방지펜스_성남-01-011_182,37.378063,127.131705,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_183,37.418868,127.131004,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_184,37.418868,127.131871,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_185,37.418867,127.132357,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_186,37.419048,127.132361,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_187,37.419289,127.132361,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_188,37.419709,127.132361,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_189,37.419709,127.132441,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_190,37.419289,127.132441,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_191,37.418982,127.132442,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_192,37.418867,127.132447,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_193,37.418867,127.132645,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_194,37.418867,127.133295,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_195,37.418867,127.133783,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_196,37.418862,127.133933,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_197,37.418862,127.134099,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_198,37.418854,127.134529,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_199,37.418801,127.135139,무단횡단방지펜스
