시군명,사고년도,사고유형구분,다발지식별자,다발지역그룹식별자,법정동코드,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,사고다발지역폴리곤정보,사고심각도
성남시,2016,보행노인사고다발지,6250224,2017029,4113110200,41131002,경기도 성남시 수정구2,경기도 성남시 수정구 태평동(중앙시장사거리 부근),5,5,0,2,2,1,37.441100991519,127.132932422095,"{""type"":""Polygon"",""coordinates"":[[[127.13472905,37.44110099],[127.13469453,37.4408227],[127.13459229,37.4405551],[127.13442627,37.44030847],[127.13420283,37.44009231],[127.13393058,37.4399149],[127.13361996,37.43978308],[127.13328293,37.4397019],[127.13293242,37.43967449],[127.13258192,37.4397019],[127.13224488,37.43978308],[127.13193427,37.4399149],[127.13166201,37.44009231],[127.13143858,37.44030847],[127.13127255,37.4405551],[127.13117031,37.4408227],[127.13113579,37.44110099],[127.13117031,37.44137928],[127.13127255,37.44164688],[127.13143858,37.4418935],[127.13166201,37.44210966],[127.13193427,37.44228706],[127.13224488,37.44241888],[127.13258192,37.44250006],[127.13293242,37.44252746],[127.13328293,37.44250006],[127.13361996,37.44241888],[127.13393058,37.44228706],[127.13420283,37.44210966],[127.13442627,37.4418935],[127.13459229,37.44164688],[127.13469453,37.44137928],[127.13472905,37.44110099]]]}",12
성남시,2016,보행노인사고다발지,6250225,2017029,4113110200,41131001,경기도 성남시 수정구1,경기도 성남시 수정구 태평동(시청삼거리 부근),5,5,1,2,2,0,37.44321338569,127.139273558029,"{""type"":""Polygon"",""coordinates"":[[[127.14107019,37.44321339],[127.14103567,37.4429351],[127.14093343,37.44266751],[127.1407674,37.44242089],[127.14054397,37.44220473],[127.14027171,37.44202733],[127.1399611,37.44189551],[127.13962406,37.44181434],[127.13927356,37.44178693],[127.13892305,37.44181434],[127.13858602,37.44189551],[127.1382754,37.44202733],[127.13800315,37.44220473],[127.13777971,37.44242089],[127.13761369,37.44266751],[127.13751145,37.4429351],[127.13747693,37.44321339],[127.13751145,37.44349167],[127.13761369,37.44375926],[127.13777971,37.44400587],[127.13800315,37.44422203],[127.1382754,37.44439942],[127.13858602,37.44453124],[127.13892305,37.44461241],[127.13927356,37.44463982],[127.13962406,37.44461241],[127.1399611,37.44453124],[127.14027171,37.44439942],[127.14054397,37.44422203],[127.1407674,37.44400587],[127.14093343,37.44375926],[127.14103567,37.44349167],[127.14107019,37.44321339]]]}",22
성남시,2016,보행노인사고다발지,6250229,2017029,4113510700,41135001,경기도 성남시 분당구1,경기도 성남시 분당구 야탑동(바른세상병원 부근),4,4,0,4,0,0,37.410399011906,127.126876381141,"{""type"":""Polygon"",""coordinates"":[[[127.12867301,37.41039901],[127.12863849,37.4101206],[127.12853625,37.40985289],[127.12837022,37.40960617],[127.12814679,37.40938991],[127.12787454,37.40921244],[127.12756392,37.40908056],[127.12722689,37.40899935],[127.12687638,37.40897193],[127.12652588,37.40899935],[127.12618884,37.40908056],[127.12587823,37.40921244],[127.12560597,37.40938991],[127.12538254,37.40960617],[127.12521651,37.40985289],[127.12511427,37.4101206],[127.12507975,37.41039901],[127.12511427,37.41067742],[127.12521651,37.41094513],[127.12538254,37.41119185],[127.12560597,37.4114081],[127.12587823,37.41158557],[127.12618884,37.41171744],[127.12652588,37.41179865],[127.12687638,37.41182607],[127.12722689,37.41179865],[127.12756392,37.41171744],[127.12787454,37.41158557],[127.12814679,37.4114081],[127.12837022,37.41119185],[127.12853625,37.41094513],[127.12863849,37.41067742],[127.12867301,37.41039901]]]}",20
성남시,2016,보행어린이사고다발지,6232944,2017027,4113110200,41131002,경기도 성남시 수정구2,경기도 성남시 수정구 태평동(성남초교 부근),3,3,0,1,2,0,37.446780793899,127.145433070481,"{""type"":""Polygon"",""coordinates"":[[[127.1472297,37.44678079],[127.14719518,37.44650252],[127.14709294,37.44623494],[127.14692691,37.44598834],[127.14670348,37.44577219],[127.14643122,37.44559479],[127.14612061,37.44546298],[127.14578358,37.44538181],[127.14543307,37.4453544],[127.14508257,37.44538181],[127.14474553,37.44546298],[127.14443492,37.44559479],[127.14416266,37.44577219],[127.14393923,37.44598834],[127.1437732,37.44623494],[127.14367096,37.44650252],[127.14363644,37.44678079],[127.14367096,37.44705907],[127.1437732,37.44732664],[127.14393923,37.44757324],[127.14416266,37.44778939],[127.14443492,37.44796677],[127.14474553,37.44809858],[127.14508257,37.44817975],[127.14543307,37.44820716],[127.14578358,37.44817975],[127.14612061,37.44809858],[127.14643122,37.44796677],[127.14670348,37.44778939],[127.14692691,37.44757324],[127.14709294,37.44732664],[127.14719518,37.44705907],[127.1472297,37.44678079]]]}",7
성남시,2016,보행어린이사고다발지,6233585,2017027,4113110200,41131001,경기도 성남시 수정구1,경기도 성남시 수정구 태평동(한전 사거리 부근),4,4,0,0,3,1,37.444726289987,127.130103277246,"{""type"":""Polygon"",""coordinates"":[[[127.13189991,37.44472629],[127.13186539,37.44444801],[127.13176315,37.44418042],[127.13159712,37.44393381],[127.13137369,37.44371765],[127.13110143,37.44354026],[127.13079082,37.44340844],[127.13045378,37.44332727],[127.13010328,37.44329986],[127.12975277,37.44332727],[127.12941574,37.44340844],[127.12910512,37.44354026],[127.12883287,37.44371765],[127.12860943,37.44393381],[127.12844341,37.44418042],[127.12834117,37.44444801],[127.12830665,37.44472629],[127.12834117,37.44500457],[127.12844341,37.44527215],[127.12860943,37.44551876],[127.12883287,37.44573491],[127.12910512,37.4459123],[127.12941574,37.44604412],[127.12975277,37.44612529],[127.13010328,37.44615269],[127.13045378,37.44612529],[127.13079082,37.44604412],[127.13110143,37.4459123],[127.13137369,37.44573491],[127.13159712,37.44551876],[127.13176315,37.44527215],[127.13186539,37.44500457],[127.13189991,37.44472629]]]}",3
성남시,2016,보행어린이사고다발지,6233587,2017027,4113310500,41133001,경기도 성남시 중원구1,경기도 성남시 중원구 상대원동(상대원2동 주민센터 부근),5,5,0,1,3,1,37.438257349598,127.158329380997,"{""type"":""Polygon"",""coordinates"":[[[127.16012601,37.43825735],[127.16009149,37.43797904],[127.15998925,37.43771143],[127.15982322,37.4374648],[127.15959979,37.43724863],[127.15932754,37.43707122],[127.15901692,37.43693939],[127.15867989,37.43685821],[127.15832938,37.4368308],[127.15797888,37.43685821],[127.15764184,37.43693939],[127.15733123,37.43707122],[127.15705897,37.43724863],[127.15683554,37.4374648],[127.15666951,37.43771143],[127.15656727,37.43797904],[127.15653275,37.43825735],[127.15656727,37.43853565],[127.15666951,37.43880326],[127.15683554,37.43904989],[127.15705897,37.43926606],[127.15733123,37.43944347],[127.15764184,37.43957529],[127.15797888,37.43965647],[127.15832938,37.43968388],[127.15867989,37.43965647],[127.15901692,37.43957529],[127.15932754,37.43944347],[127.15959979,37.43926606],[127.15982322,37.43904989],[127.15998925,37.43880326],[127.16009149,37.43853565],[127.16012601,37.43825735]]]}",8
성남시,2016,보행어린이사고다발지,6233586,2017027,4113110200,41131003,경기도 성남시 수정구3,경기도 성남시 수정구 태평동(금빛초교 부근),2,2,1,0,1,0,37.448198615575,127.140968663174,"{""type"":""Polygon"",""coordinates"":[[[127.14276529,37.44819862],[127.14273077,37.44792035],[127.14262853,37.44765277],[127.14246251,37.44740617],[127.14223907,37.44719003],[127.14196682,37.44701264],[127.1416562,37.44688083],[127.14131917,37.44679966],[127.14096866,37.44677225],[127.14061816,37.44679966],[127.14028112,37.44688083],[127.13997051,37.44701264],[127.13969825,37.44719003],[127.13947482,37.44740617],[127.13930879,37.44765277],[127.13920655,37.44792035],[127.13917203,37.44819862],[127.13920655,37.44847688],[127.13930879,37.44874445],[127.13947482,37.44899105],[127.13969825,37.44920719],[127.13997051,37.44938457],[127.14028112,37.44951638],[127.14061816,37.44959755],[127.14096866,37.44962495],[127.14131917,37.44959755],[127.1416562,37.44951638],[127.14196682,37.44938457],[127.14223907,37.44920719],[127.14246251,37.44899105],[127.14262853,37.44874445],[127.14273077,37.44847688],[127.14276529,37.44819862]]]}",11
성남시,2016,자전거사고다발지,6303085,2017050,4113310100,41133002,경기도 성남시 중원구2,경기도 성남시 중원구 성남동(고수원농장 부근),4,4,1,1,2,0,37.432175892904,127.11871877835,"{""type"":""Polygon"",""coordinates"":[[[127.12051541,37.43217589],[127.12048089,37.43189757],[127.12037865,37.43162993],[127.12021262,37.43138328],[127.11998919,37.43116709],[127.11971693,37.43098966],[127.11940632,37.43085782],[127.11906928,37.43077664],[127.11871878,37.43074922],[127.11836827,37.43077664],[127.11803124,37.43085782],[127.11772062,37.43098966],[127.11744837,37.43116709],[127.11722493,37.43138328],[127.11705891,37.43162993],[127.11695667,37.43189757],[127.11692215,37.43217589],[127.11695667,37.43245422],[127.11705891,37.43272185],[127.11722493,37.4329685],[127.11744837,37.43318468],[127.11772062,37.43336211],[127.11803124,37.43349394],[127.11836827,37.43357512],[127.11871878,37.43360254],[127.11906928,37.43357512],[127.11940632,37.43349394],[127.11971693,37.43336211],[127.11998919,37.43318468],[127.12021262,37.4329685],[127.12037865,37.43272185],[127.12048089,37.43245422],[127.12051541,37.43217589]]]}",17
성남시,2016,자전거사고다발지,6317104,2017050,4113110700,41131001,경기도 성남시 수정구1,경기도 성남시 수정구 복정동(- 인근),4,5,0,4,1,0,37.446047578434,127.118941036801,"{""type"":""Polygon"",""coordinates"":[[[127.12073767,37.44604758],[127.12070315,37.4457693],[127.12060091,37.44550172],[127.12043488,37.44525511],[127.12021145,37.44503896],[127.11993919,37.44486157],[127.11962858,37.44472975],[127.11929154,37.44464858],[127.11894104,37.44462117],[127.11859053,37.44464858],[127.1182535,37.44472975],[127.11794288,37.44486157],[127.11767063,37.44503896],[127.11744719,37.44525511],[127.11728117,37.44550172],[127.11717893,37.4457693],[127.11714441,37.44604758],[127.11717893,37.44632585],[127.11728117,37.44659343],[127.11744719,37.44684004],[127.11767063,37.44705618],[127.11794288,37.44723357],[127.1182535,37.44736538],[127.11859053,37.44744655],[127.11894104,37.44747396],[127.11929154,37.44744655],[127.11962858,37.44736538],[127.11993919,37.44723357],[127.12021145,37.44705618],[127.12043488,37.44684004],[127.12060091,37.44659343],[127.12070315,37.44632585],[127.12073767,37.44604758]]]}",21
성남시,2016,자전거사고다발지,6302634,2017050,4113510300,41135001,경기도 성남시 분당구1,경기도 성남시 분당구 정자동(프뢰벨(분당교육원) 부근),4,4,0,0,3,1,37.365504136807,127.105911120303,"{""type"":""Polygon"",""coordinates"":[[[127.10770775,37.36550414],[127.10767323,37.36522556],[127.10757099,37.36495769],[127.10740496,37.36471082],[127.10718153,37.36449443],[127.10690927,37.36431685],[127.10659866,37.36418489],[127.10626163,37.36410363],[127.10591112,37.3640762],[127.10556062,37.36410363],[127.10522358,37.36418489],[127.10491297,37.36431685],[127.10464071,37.36449443],[127.10441728,37.36471082],[127.10425125,37.36495769],[127.10414901,37.36522556],[127.10411449,37.36550414],[127.10414901,37.36578271],[127.10425125,37.36605058],[127.10441728,37.36629745],[127.10464071,37.36651383],[127.10491297,37.3666914],[127.10522358,37.36682336],[127.10556062,37.36690461],[127.10591112,37.36693205],[127.10626163,37.36690461],[127.10659866,37.36682336],[127.10690927,37.3666914],[127.10718153,37.36651383],[127.10740496,37.36629745],[127.10757099,37.36605058],[127.10767323,37.36578271],[127.10770775,37.36550414]]]}",3
성남시,2016,자전거사고다발지,6317106,2017050,4113310100,41133001,경기도 성남시 중원구1,경기도 성남시 중원구 성남동(풍생중고B 부근),8,8,1,4,3,0,37.433669782835,127.129932449224,"{""type"":""Polygon"",""coordinates"":[[[127.13172908,37.43366978],[127.13169456,37.43339146],[127.13159232,37.43312383],[127.13142629,37.43287719],[127.13120286,37.432661],[127.1309306,37.43248358],[127.13061999,37.43235174],[127.13028295,37.43227055],[127.12993245,37.43224314],[127.12958194,37.43227055],[127.12924491,37.43235174],[127.12893429,37.43248358],[127.12866204,37.432661],[127.12843861,37.43287719],[127.12827258,37.43312383],[127.12817034,37.43339146],[127.12813582,37.43366978],[127.12817034,37.4339481],[127.12827258,37.43421573],[127.12843861,37.43446237],[127.12866204,37.43467855],[127.12893429,37.43485597],[127.12924491,37.4349878],[127.12958194,37.43506899],[127.12993245,37.4350964],[127.13028295,37.43506899],[127.13061999,37.4349878],[127.1309306,37.43485597],[127.13120286,37.43467855],[127.13142629,37.43446237],[127.13159232,37.43421573],[127.13169456,37.4339481],[127.13172908,37.43366978]]]}",33
성남시,2015,무단횡단사고다발지,6223236,2016152,4113310500,41133002,경기도 성남시 중원구2,경기도 성남시 중원구 상대원동(대영철물 부근),6,6,0,4,2,0,37.438415546641,127.158711501136,"{""type"":""Polygon"",""coordinates"":[[[127.16140645,37.43841555],[127.16135466,37.43799809],[127.16120131,37.43759667],[127.16095227,37.43722672],[127.16061712,37.43690246],[127.16020873,37.43663634],[127.15974281,37.4364386],[127.15923726,37.43631683],[127.1587115,37.43627571],[127.15818574,37.43631683],[127.15768019,37.4364386],[127.15721427,37.43663634],[127.15680589,37.43690246],[127.15647074,37.43722672],[127.1562217,37.43759667],[127.15606834,37.43799809],[127.15601656,37.43841555],[127.15606834,37.438833],[127.1562217,37.43923441],[127.15647074,37.43960435],[127.15680589,37.4399286],[127.15721427,37.44019471],[127.15768019,37.44039244],[127.15818574,37.44051421],[127.1587115,37.44055532],[127.15923726,37.44051421],[127.15974281,37.44039244],[127.16020873,37.44019471],[127.16061712,37.4399286],[127.16095227,37.43960435],[127.16120131,37.43923441],[127.16135466,37.438833],[127.16140645,37.43841555]]]}",22
성남시,2015,무단횡단사고다발지,6223074,2016152,4113310300,41133003,경기도 성남시 중원구3,경기도 성남시 중원구 금광동(성남남부경찰서A 부근),4,4,0,2,1,1,37.442474732024,127.168249217928,"{""type"":""Polygon"",""coordinates"":[[[127.17094416,37.44247473],[127.17089238,37.4420573],[127.17073902,37.4416559],[127.17048998,37.44128597],[127.17015483,37.44096173],[127.16974645,37.44069562],[127.16928053,37.44049789],[127.16877498,37.44037613],[127.16824922,37.44033501],[127.16772346,37.44037613],[127.16721791,37.44049789],[127.16675199,37.44069562],[127.1663436,37.44096173],[127.16600845,37.44128597],[127.16575941,37.4416559],[127.16560605,37.4420573],[127.16555427,37.44247473],[127.16560605,37.44289216],[127.16575941,37.44329355],[127.16600845,37.44366347],[127.1663436,37.44398771],[127.16675199,37.4442538],[127.16721791,37.44445152],[127.16772346,37.44457328],[127.16824922,37.44461439],[127.16877498,37.44457328],[127.16928053,37.44445152],[127.16974645,37.4442538],[127.17015483,37.44398771],[127.17048998,37.44366347],[127.17073902,37.44329355],[127.17089238,37.44289216],[127.17094416,37.44247473]]]}",11
성남시,2015,무단횡단사고다발지,6223240,2016152,4113310100,41133001,경기도 성남시 중원구1,경기도 성남시 중원구 성남동(모란시장사거리 부근),8,8,1,6,1,0,37.429481827126,127.130396935571,"{""type"":""Polygon"",""coordinates"":[[[127.13309188,37.42948183],[127.1330401,37.42906432],[127.13288674,37.42866286],[127.1326377,37.42829286],[127.13230255,37.42796856],[127.13189417,37.42770241],[127.13142825,37.42750464],[127.13092269,37.42738286],[127.13039694,37.42734173],[127.12987118,37.42738286],[127.12936562,37.42750464],[127.1288997,37.42770241],[127.12849132,37.42796856],[127.12815617,37.42829286],[127.12790713,37.42866286],[127.12775377,37.42906432],[127.12770199,37.42948183],[127.12775377,37.42989933],[127.12790713,37.43030079],[127.12815617,37.43067077],[127.12849132,37.43099506],[127.1288997,37.4312612],[127.12936562,37.43145896],[127.12987118,37.43158074],[127.13039694,37.43162186],[127.13092269,37.43158074],[127.13142825,37.43145896],[127.13189417,37.4312612],[127.13230255,37.43099506],[127.1326377,37.43067077],[127.13288674,37.43030079],[127.1330401,37.42989933],[127.13309188,37.42948183]]]}",41
성남시,2015,보행노인사고다발지,6222697,2016146,4113310500,41133002,경기도 성남시 중원구2,경기도 성남시 중원구 상대원동(슬리민속학원 부근),3,3,2,1,0,0,37.439060104241,127.165607791268,"{""type"":""Polygon"",""coordinates"":[[[127.16740442,37.4390601],[127.1673699,37.4387818],[127.16726766,37.43851419],[127.16710163,37.43826757],[127.1668782,37.43805139],[127.16660595,37.43787398],[127.16629533,37.43774216],[127.1659583,37.43766098],[127.16560779,37.43763357],[127.16525729,37.43766098],[127.16492025,37.43774216],[127.16460964,37.43787398],[127.16433738,37.43805139],[127.16411395,37.43826757],[127.16394792,37.43851419],[127.16384568,37.4387818],[127.16381116,37.4390601],[127.16384568,37.43933841],[127.16394792,37.43960601],[127.16411395,37.43985264],[127.16433738,37.4400688],[127.16460964,37.44024621],[127.16492025,37.44037803],[127.16525729,37.44045921],[127.16560779,37.44048662],[127.1659583,37.44045921],[127.16629533,37.44037803],[127.16660595,37.44024621],[127.1668782,37.4400688],[127.16710163,37.43985264],[127.16726766,37.43960601],[127.1673699,37.43933841],[127.16740442,37.4390601]]]}",25
성남시,2015,보행노인사고다발지,6222767,2016146,4113313200,41133003,경기도 성남시 중원구3,경기도 성남시 중원구 중앙동(까미다방 부근),3,3,0,1,1,1,37.444318792779,127.156552840442,"{""type"":""Polygon"",""coordinates"":[[[127.15834947,37.44431879],[127.15831495,37.44404051],[127.15821271,37.44377292],[127.15804668,37.44352631],[127.15782325,37.44331015],[127.15755099,37.44313275],[127.15724038,37.44300094],[127.15690335,37.44291976],[127.15655284,37.44289235],[127.15620234,37.44291976],[127.1558653,37.44300094],[127.15555469,37.44313275],[127.15528243,37.44331015],[127.155059,37.44352631],[127.15489297,37.44377292],[127.15479073,37.44404051],[127.15475621,37.44431879],[127.15479073,37.44459707],[127.15489297,37.44486466],[127.155059,37.44511127],[127.15528243,37.44532742],[127.15555469,37.44550481],[127.1558653,37.44563663],[127.15620234,37.4457178],[127.15655284,37.4457452],[127.15690335,37.4457178],[127.15724038,37.44563663],[127.15755099,37.44550481],[127.15782325,37.44532742],[127.15804668,37.44511127],[127.15821271,37.44486466],[127.15831495,37.44459707],[127.15834947,37.44431879]]]}",6
성남시,2015,보행노인사고다발지,6222855,2016146,4113510700,41135001,경기도 성남시 분당구1,경기도 성남시 분당구 야탑동(홈케어굿모닝약국 부근),5,5,0,3,1,1,37.409830122363,127.126117132101,"{""type"":""Polygon"",""coordinates"":[[[127.12791376,37.40983012],[127.12787924,37.40955171],[127.127777,37.409284],[127.12761098,37.40903727],[127.12738754,37.40882102],[127.12711529,37.40864354],[127.12680467,37.40851166],[127.12646764,37.40843045],[127.12611713,37.40840303],[127.12576663,37.40843045],[127.12542959,37.40851166],[127.12511898,37.40864354],[127.12484672,37.40882102],[127.12462329,37.40903727],[127.12445726,37.409284],[127.12435502,37.40955171],[127.1243205,37.40983012],[127.12435502,37.41010853],[127.12445726,37.41037624],[127.12462329,37.41062296],[127.12484672,37.41083922],[127.12511898,37.41101669],[127.12542959,37.41114856],[127.12576663,37.41122977],[127.12611713,37.41125719],[127.12646764,37.41122977],[127.12680467,37.41114856],[127.12711529,37.41101669],[127.12738754,37.41083922],[127.12761098,37.41062296],[127.127777,37.41037624],[127.12787924,37.41010853],[127.12791376,37.40983012]]]}",16
성남시,2015,보행노인사고다발지,6222689,2016146,4113510300,41135002,경기도 성남시 분당구2,경기도 성남시 분당구 정자동(불정사거리 부근),4,5,0,4,0,1,37.357981961699,127.119201863576,"{""type"":""Polygon"",""coordinates"":[[[127.12099849,37.35798196],[127.12096397,37.35770336],[127.12086173,37.35743546],[127.12069571,37.35718856],[127.12047227,37.35697216],[127.12020002,37.35679456],[127.1198894,37.35666259],[127.11955237,37.35658132],[127.11920186,37.35655388],[127.11885136,37.35658132],[127.11851432,37.35666259],[127.11820371,37.35679456],[127.11793145,37.35697216],[127.11770802,37.35718856],[127.11754199,37.35743546],[127.11743975,37.35770336],[127.11740523,37.35798196],[127.11743975,37.35826056],[127.11754199,37.35852846],[127.11770802,37.35877535],[127.11793145,37.35899175],[127.11820371,37.35916935],[127.11851432,37.35930131],[127.11885136,37.35938258],[127.11920186,37.35941002],[127.11955237,37.35938258],[127.1198894,37.35930131],[127.12020002,37.35916935],[127.12047227,37.35899175],[127.12069571,37.35877535],[127.12086173,37.35852846],[127.12096397,37.35826056],[127.12099849,37.35798196]]]}",20
성남시,2015,보행노인사고다발지,6222579,2016146,4113510500,41135003,경기도 성남시 분당구3,경기도 성남시 분당구 서현동((주)건축사무소도시건축 부근),4,4,0,2,2,0,37.387858581309,127.122558217988,"{""type"":""Polygon"",""coordinates"":[[[127.12435485,37.38785858],[127.12432033,37.38758009],[127.12421809,37.3873123],[127.12405206,37.3870655],[127.12382863,37.38684918],[127.12355637,37.38667165],[127.12324576,37.38653973],[127.12290872,37.3864585],[127.12255822,37.38643107],[127.12220771,37.3864585],[127.12187068,37.38653973],[127.12156006,37.38667165],[127.12128781,37.38684918],[127.12106437,37.3870655],[127.12089835,37.3873123],[127.12079611,37.38758009],[127.12076159,37.38785858],[127.12079611,37.38813707],[127.12089835,37.38840486],[127.12106437,37.38865165],[127.12128781,37.38886797],[127.12156006,37.3890455],[127.12187068,37.38917741],[127.12220771,37.38925864],[127.12255822,37.38928607],[127.12290872,37.38925864],[127.12324576,37.38917741],[127.12355637,37.3890455],[127.12382863,37.38886797],[127.12405206,37.38865165],[127.12421809,37.38840486],[127.12432033,37.38813707],[127.12435485,37.38785858]]]}",12
성남시,2015,보행노인사고다발지,6222514,2016146,4113511400,41135004,경기도 성남시 분당구4,경기도 성남시 분당구 구미동(놀부보쌈(분당구미점) 부근),3,3,0,3,0,0,37.336622922811,127.116617152661,"{""type"":""Polygon"",""coordinates"":[[[127.11841378,37.33662292],[127.11837926,37.33634424],[127.11827702,37.33607627],[127.118111,37.3358293],[127.11788756,37.33561283],[127.11761531,37.33543518],[127.11730469,37.33530317],[127.11696766,37.33522188],[127.11661715,37.33519443],[127.11626665,37.33522188],[127.11592961,37.33530317],[127.115619,37.33543518],[127.11534674,37.33561283],[127.11512331,37.3358293],[127.11495728,37.33607627],[127.11485504,37.33634424],[127.11482052,37.33662292],[127.11485504,37.3369016],[127.11495728,37.33716957],[127.11512331,37.33741654],[127.11534674,37.337633],[127.115619,37.33781065],[127.11592961,37.33794265],[127.11626665,37.33802394],[127.11661715,37.33805138],[127.11696766,37.33802394],[127.11730469,37.33794265],[127.11761531,37.33781065],[127.11788756,37.337633],[127.118111,37.33741654],[127.11827702,37.33716957],[127.11837926,37.3369016],[127.11841378,37.33662292]]]}",15
성남시,2015,보행노인사고다발지,6222786,2016146,4113510200,41135005,경기도 성남시 분당구5,경기도 성남시 분당구 수내동(정상제이엘에스 (영재관) 부근),3,3,0,2,1,0,37.376748834292,127.115486826257,"{""type"":""Polygon"",""coordinates"":[[[127.11728346,37.37674883],[127.11724894,37.3764703],[127.1171467,37.37620247],[127.11698067,37.37595564],[127.11675724,37.37573928],[127.11648498,37.37556173],[127.11617437,37.37542979],[127.11583733,37.37534854],[127.11548683,37.37532111],[127.11513632,37.37534854],[127.11479929,37.37542979],[127.11448867,37.37556173],[127.11421642,37.37573928],[127.11399298,37.37595564],[127.11382696,37.37620247],[127.11372472,37.3764703],[127.1136902,37.37674883],[127.11372472,37.37702737],[127.11382696,37.37729519],[127.11399298,37.37754202],[127.11421642,37.37775837],[127.11448867,37.37793592],[127.11479929,37.37806786],[127.11513632,37.3781491],[127.11548683,37.37817653],[127.11583733,37.3781491],[127.11617437,37.37806786],[127.11648498,37.37793592],[127.11675724,37.37775837],[127.11698067,37.37754202],[127.1171467,37.37729519],[127.11724894,37.37702737],[127.11728346,37.37674883]]]}",11
성남시,2015,보행노인사고다발지,6222791,2016146,4113511400,41135006,경기도 성남시 분당구6,경기도 성남시 분당구 구미동(청솔마을 부근),3,3,0,2,1,0,37.352147055943,127.109052159031,"{""type"":""Polygon"",""coordinates"":[[[127.11084879,37.35214706],[127.11081427,37.35186843],[127.11071203,37.35160051],[127.110546,37.3513536],[127.11032257,37.35113717],[127.11005031,37.35095956],[127.1097397,37.35082758],[127.10940266,37.3507463],[127.10905216,37.35071886],[127.10870165,37.3507463],[127.10836462,37.35082758],[127.108054,37.35095956],[127.10778175,37.35113717],[127.10755832,37.3513536],[127.10739229,37.35160051],[127.10729005,37.35186843],[127.10725553,37.35214706],[127.10729005,37.35242568],[127.10739229,37.35269359],[127.10755832,37.35294051],[127.10778175,37.35315693],[127.108054,37.35333454],[127.10836462,37.35346651],[127.10870165,37.35354778],[127.10905216,37.35357522],[127.10940266,37.35354778],[127.1097397,37.35346651],[127.11005031,37.35333454],[127.11032257,37.35315693],[127.110546,37.35294051],[127.11071203,37.35269359],[127.11081427,37.35242568],[127.11084879,37.35214706]]]}",11
성남시,2015,보행노인사고다발지,6222664,2016146,4113110300,41131001,경기도 성남시 수정구1,경기도 성남시 수정구 수진동(탄리사거리 부근),11,11,0,8,3,0,37.441903477265,127.134937626971,"{""type"":""Polygon"",""coordinates"":[[[127.13673426,37.44190348],[127.13669974,37.44162519],[127.1365975,37.44135759],[127.13643147,37.44111097],[127.13620804,37.4408948],[127.13593578,37.4407174],[127.13562517,37.44058558],[127.13528813,37.4405044],[127.13493763,37.44047699],[127.13458712,37.4405044],[127.13425009,37.44058558],[127.13393947,37.4407174],[127.13366722,37.4408948],[127.13344378,37.44111097],[127.13327776,37.44135759],[127.13317552,37.44162519],[127.133141,37.44190348],[127.13317552,37.44218177],[127.13327776,37.44244936],[127.13344378,37.44269598],[127.13366722,37.44291214],[127.13393947,37.44308954],[127.13425009,37.44322135],[127.13458712,37.44330253],[127.13493763,37.44332993],[127.13528813,37.44330253],[127.13562517,37.44322135],[127.13593578,37.44308954],[127.13620804,37.44291214],[127.13643147,37.44269598],[127.1365975,37.44244936],[127.13669974,37.44218177],[127.13673426,37.44190348]]]}",43
성남시,2015,보행노인사고다발지,6222687,2016146,4113110300,41131002,경기도 성남시 수정구2,경기도 성남시 수정구 수진동(태평역사거리 부근),8,8,0,5,2,1,37.439984132463,127.127570753089,"{""type"":""Polygon"",""coordinates"":[[[127.12936738,37.43998413],[127.12933286,37.43970583],[127.12923062,37.43943823],[127.1290646,37.4391916],[127.12884116,37.43897543],[127.12856891,37.43879803],[127.12825829,37.4386662],[127.12792126,37.43858502],[127.12757075,37.43855761],[127.12722025,37.43858502],[127.12688321,37.4386662],[127.1265726,37.43879803],[127.12630034,37.43897543],[127.12607691,37.4391916],[127.12591088,37.43943823],[127.12580864,37.43970583],[127.12577412,37.43998413],[127.12580864,37.44026243],[127.12591088,37.44053003],[127.12607691,37.44077665],[127.12630034,37.44099282],[127.1265726,37.44117022],[127.12688321,37.44130204],[127.12722025,37.44138322],[127.12757075,37.44141063],[127.12792126,37.44138322],[127.12825829,37.44130204],[127.12856891,37.44117022],[127.12884116,37.44099282],[127.1290646,37.44077665],[127.12923062,37.44053003],[127.12933286,37.44026243],[127.12936738,37.43998413]]]}",27
